year,set_name,cards_missing_images,set_adds_last_90_days,set_adds_all_time,set_unique_collectors,set_wishlist_adds
2024,2024 Upper Deck Marvel Studios Series 2: Cinematic - High Gloss,99,0,0,0,0
2021,2021 SkyBox Metal Universe Marvel Spider-Man - Turquoise Light FX,84,0,0,0,0
2023,2023 Upper Deck Marvel The Falcon and The Winter Soldier - Mission Briefing Printing Plates Yellow,6,0,0,0,0
2024,2024 Kakawow Marvel Heroes Joy Edition Spider-Man - Final Frames,23,0,0,0,0
2025,2025 Topps Chrome Marvel Studios - Agatha All Along Tarot Cards Superfractor,7,0,0,0,0
2016,2016 Upper Deck Marvel Gems - Topaz,5,0,0,0,0
2023,2023 Fleer Ultra Marvel Wolverine - Medallions Bronze,49,0,0,0,0
2026,Topps Originals - Orange,10,0,0,0,0
2007,2007 Rittenhouse Spider-Man 3 - Spider-Man Red/Blue,1,0,0,0,0
2023,2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Chapters Canvas,89,0,0,0,0
2023,2023 Upper Deck Marvel Allegiance: The Infinity Trilogy - Rainbow Blue,53,0,0,0,0
2018,2018 Upper Deck Marvel Masterpieces - Printing Plates Black,90,0,0,0,0
2020,2020-21 Upper Deck Marvel Annual - Hologram Printing Plates Magenta,100,0,0,0,0
2022,"2022 Upper Deck Marvel Beginnings Volume 2, Series 1 - Flipped FX Printing Plates Black",90,0,0,0,0
2026,Superfractor 1/21,1,0,0,0,0
2020,2020-21 Upper Deck Marvel Annual - Number 1 Spot,21,0,0,0,0
2025,2025 Topps Chrome Marvel Studios - Orange Geometric Refractor,99,0,0,0,1
2018,2018 Upper Deck Marvel Avengers Infinity War - Infinity Stones Space Die Cut,1,0,0,0,0
2023,2023 Fleer Ultra Marvel Midnight Sons - Hellfire Achievements,4,0,0,0,0
2019,2019 Upper Deck Marvel Weekly - Negative Variant,9,0,0,0,0
2017,2017 Upper Deck Marvel Annual - Top 10 Story Arcs Printing Plates Magenta,10,0,0,0,0
2002,2002 FilmCardz Spider-Man - Rare,6,0,0,0,0
2019,2019 Upper Deck Marvel Premier - Black,3,0,0,0,0
2026,Superfractor 1/179,1,0,0,0,0
2026,Screen Moments - Black,20,0,0,0,0
2012,2012 Upper Deck Marvel Premier - Emotion Booklets Original Art,19,0,0,0,0
2023,2023 Upper Deck Marvel Shang-Chi and the Legend of the Ten Rings - 2023 Upper Deck Marvel Shang-Chi and the Legend of the Ten Rings,70,0,0,0,0
2022,2022 Upper Deck Spider-Man: Into the Spider-Verse - Spider-Sigs Portraits Printing Plates Cyan,5,0,0,0,0
2014,2014 Rittenhouse Marvel 75th Anniversary - Ruby,4,0,0,0,0
2022,2022 Fleer Ultra Marvel Avengers - Earth's Mightiest Spin-Offs Gold Spectrum Foil,11,0,0,0,0
2022,2022 SkyBox Marvel Masterpieces - Canvas Gallery Red Foil,10,0,0,0,0
2022,2022 SkyBox Marvel Masterpieces - Canvas Gallery Pink Foil,10,0,0,0,0
2025,2025 Topps Chrome Marvel - Marvel Reflections Superfractor,4,0,0,0,0
2019,2019 Flair Marvel - Pieces of Flair Achievements,2,0,0,0,0
2022,2022-23 Upper Deck Marvel Annual - 2022 Super Heroes of the Year Printing Plate Achievements Black,10,0,0,0,0
2025,2025 Topps Chrome Marvel - Future Stars Orange,8,0,0,0,0
2024,2024 Upper Deck Marvel Masterpieces Nahuel Grego - Holofoil Crackle,5,0,0,0,0
2024,2024 Upper Deck Marvel Masterpieces Nahuel Grego - Holofoil Triangulation,17,0,0,0,0
2025,2025 Kakawow Aura Marvel - Marvel 80s Legends Green,6,0,0,0,0
2025,2025 Topps Chrome Marvel - Artist Sketch - Black Foil,1,0,0,0,0
2026,Superfractor 1/186,1,0,0,0,0
2016,2016 Upper Deck Marvel Annual - Top 10 Villains Printing Plate Black,10,0,0,0,0
2024,2024 Kakawow Marvel Heroes Joy Edition Spider-Man - Signatures,8,0,0,0,0
2022,2022 Upper Deck Spider-Man: Into the Spider-Verse - 2022 Upper Deck Spider-Man: Into the Spider-Verse,5,0,0,0,0
2025,2025 Kakawow Aura Marvel - Script Art Double Red,4,0,0,0,0
2026,Superfractor 1/149,1,0,0,0,0
2025,2025 Topps Chrome Marvel - Marvel Reflections RayWave,4,0,0,0,0
2010,2010 Rittenhouse Marvel Heroes and Villains - Promos,6,0,0,0,0
2016,2016 Upper Deck Marvel Gems - Printing Plates Yellow,60,0,0,0,0
2026,Superfractor 1/160,1,0,0,0,0
2023,2023 Upper Deck Marvel The Falcon and The Winter Soldier - Character Profiles Printing Plates Yellow,10,0,0,0,0
2024,2024 Upper Deck Marvel Beginnings Volume 2 Series 2 - Flipped FX Gold,90,0,0,0,0
2019,2019 Upper Deck Marvel Premier - Sketches,1,0,0,0,0
2022,2022 Fleer Ultra Marvel Avengers - Greatest Battles Red Foil,13,0,0,0,0
2023,2023 Upper Deck Marvel Allegiance: The Infinity Trilogy - Expeditionary Force Printing Plates Yellow,30,0,0,0,0
2026,Superfractor 1/89,1,0,0,0,0
2020,2020-21 Upper Deck Marvel Annual - Pack Wars Leaderboard Silver,18,0,0,0,0
2020,2020 Upper Deck Marvel Anime - Capsule Characters Red,5,0,0,0,0
2023,2023 Finding Unicorn Marvel Infinity Saga Origin - Past and Present Life Gold,18,0,0,0,0
2024,2024 Fleer Throwbacks '59-63 Marvel Edition - Stickers,7,0,0,0,0
2016,2016 Upper Deck Marvel Annual - Top 10 Villains Printing Plate Yellow,10,0,0,0,0
2023,2023-24 Upper Deck Marvel Annual - Dark Web Purple,3,0,0,0,0
2022,2022-23 Upper Deck Marvel Annual - Suspended Animation Tier 4,5,0,0,0,0
2023,2023 Upper Deck Marvel Shang-Chi and the Legend of the Ten Rings - Printing Plate Achievements Cyan,70,0,0,0,0
2023,2023 Upper Deck Marvel Loki Season 1 - Loki Variant Holograms,10,0,0,0,0
2023,2023 Fleer Ultra Marvel Midnight Sons - Blue,100,0,0,0,0
2018,2018 Fleer Ultra X-Men - X-Cuts Clear,2,0,0,0,0
2023,2023 Upper Deck Marvel Doctor Strange in the Multiverse of Madness - Sorcerer Supremes Gold Autographs,9,0,0,0,0
2014,2014 Rittenhouse Marvel: Dangerous Divas 2 - Diamond,90,0,0,0,0
2018,2018 Upper Deck Marvel Ant-Man and the Wasp - Sketch Artists,1,0,0,0,0
2021,2021 SkyBox Metal Universe Marvel Spider-Man - Purple Light FX,192,0,0,0,0
2023,2023 Upper Deck Spider-Man: No Way Home - Conception Perception Acetate Foilboard Red,11,0,0,0,0
2023,2023 Panini Marvel Spider-Man Welcome to the Spider-Verse Sticker Collection - Travelling Through the Multiverse Stickers,29,0,0,0,0
2023,2023 Upper Deck Marvel Doctor Strange in the Multiverse of Madness - Pure Madness Autographs,13,0,0,0,0
2019,2019 Upper Deck Marvel Premier - Sketches Triple Panel,1,0,0,0,0
2023,2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Protectors of Utopia,6,0,0,0,0
1996,1996 Fleer/SkyBox Marvel Motion - Promos,4,0,0,0,0
2010,2010 Rittenhouse Marvel Heroes and Villains - Tri-Fold Posters,6,0,0,0,0
2024,2024 Upper Deck Marvel Masterpieces '92 Platinum - Fantastic Covers Printing Plate Achievements Magenta,10,0,0,0,0
2020,2020 Upper Deck Marvel Ages - Metal Relics Gold,4,0,0,0,0
2025,2025 Topps Mint Marvel - Printing Plates Magenta,10,0,0,0,0
2025,2025 Kakawow Aura Marvel - Villains of Marvel Cyan,9,0,0,0,0
2026,Superfractor 1/82,1,0,0,0,0
2025,2025 Kakawow Aura Marvel - Marvel Iconic Debut Purple,6,0,0,0,0
2023,2023-24 Upper Deck Marvel Annual - Hologram Printing Plates Cyan,100,0,0,0,0
2017,2017 Upper Deck Marvel Annual - Printing Plate Black,100,0,0,0,0
2021,2021 Panini Marvel Versus - Limited Edition,9,0,0,0,0
2023,2023 Upper Deck Marvel Thor Love and Thunder - Powered Up Red Autographs,10,0,0,0,0
2020,2020-21 Upper Deck Marvel Annual - Number 1 Spot Printing Plate Achievements Black,25,0,0,0,0
2012,2012 Upper Deck Marvel Premier - Printing Plates Cyan,50,0,0,0,0
2024,2024 Topps Chrome Marvel - Spider-man Gold,2,0,0,0,0
2023,2023 Upper Deck Marvel Hawkeye - Purple,100,0,0,0,0
2022,2022 Upper Deck Allure Marvel Studios - Purple Rainbow Die Cut,90,0,0,0,0
2023,2023 Upper Deck Marvel Eternals - When Immortals Walk the Earth Film Cels Achievements,7,0,0,0,0
2000,2000 Topps X-Men The Movie - Chrome,61,0,0,0,0
2020,2020-21 Upper Deck Marvel Annual - Pack Wars Leaderboard Bronze,18,0,0,0,0
2008,2008 Rittenhouse Iron Man - Autographs,1,0,0,0,0
2025,2025 Kakawow Aura Marvel - Marvel Iconic Debut Green,7,0,0,0,0
2017,2017 Upper Deck Marvel Thor Ragnarok - The Armory Memorabilia Dual Autographed,1,0,0,0,0
2023,2023 Flair Marvel - Iridescence Red Achievements,1,0,0,0,0
2023,2023 Upper Deck Marvel Premier - 2023 Upper Deck Marvel Premier,21,0,0,0,0
2018,2018 Upper Deck Marvel Ant-Man and the Wasp - Printing Plates Cyan,100,0,0,0,0
2011,2011 Upper Deck Marvel Beginnings S1 - Printing Plates Black,100,0,0,0,0
2024,2024 Fleer Ultra Matriarchs of Marvel - Medallions Sapphire Blue,50,0,0,0,0
2022,2022-23 Upper Deck Marvel Annual - Silver Sparkle Printing Plates Cyan,100,0,0,0,0
2022,2022-23 Upper Deck Marvel Annual - Star Rookies Printing Plate Achievements Cyan,5,0,0,0,0
2016,2016 Upper Deck Marvel Gems - 2016 Upper Deck Marvel Gems,2,0,0,0,0
2026,MCU Dual Autographs,5,0,0,0,0
2023,2023 Upper Deck Marvel Shang-Chi and the Legend of the Ten Rings - Night Adventures Green,10,0,0,0,0
2026,Superfractor 1/63,1,0,0,0,0
2025,Best Bubs,6,0,0,0,0
2023,2023 Fleer Ultra Marvel Midnight Sons - Medallions Opal Black,50,0,0,0,1
2024,2024 Topps Chrome Marvel - Avengers Infinity Black Wave Refractor,4,0,0,0,0
2021,2021-22 Upper Deck Marvel Annual - Battle Booklet Sketches Daredevil vs. Elektra,1,0,0,0,0
2024,2024 Upper Deck Marvel Unbound - Acetate Quarterly Achievements,4,0,0,0,0
2018,2018 Fleer Ultra X-Men - X-Men '92 Xavier Variant,10,0,0,0,0
2007,2007 SkyBox Marvel Masterpieces - Sketches,1,0,0,0,0
2011,2011 Upper Deck Marvel Beginnings S1 - Marvel Prime Micromotion Foil,60,0,0,0,0
2015,2015 Fleer Retro Marvel - Sketches,1,0,0,0,0
2007,2007 Rittenhouse Spider-Man 3 - The Sandman,2,0,0,0,0
2023,2023 Upper Deck Marvel The Falcon and The Winter Soldier - Lineup,18,0,0,0,0
2024,2024 Upper Deck Marvel Studios Series 2: Cinematic - 1995 Collectors Choice SE Retros,16,0,0,0,0
2024,2024 Upper Deck Marvel Allegiance Secret Wars - Comic Cuts Autos Dual,10,0,0,0,0
2021,2021-22 Upper Deck Marvel Annual - Battle Booklet Sketches Iron Fist vs. Shang-Chi,1,0,0,0,0
2026,Future Foundation ID Cards,10,0,0,0,0
2017,2017 Upper Deck Marvel Thor Ragnarok - Sketch Artists,1,0,0,0,0
2001,2001 Topps Marvel Legends - Sketches,1,0,0,0,0
2017,2017 Upper Deck Marvel Guardians of the Galaxy Vol. 2 - Mix Tape Autographs,15,0,0,0,0
2023,2023 Upper Deck Marvel Premier - Quad-Panel Sketch Cards,1,0,0,0,0
2024,2024 Topps Chrome Marvel - Marvel Character Dual Autographs Black Wave Refractor,3,0,0,0,0
2024,2024 Topps Chrome Marvel - Marvel Giant-Sized 50th Anniversary Gold Refractor,1,0,0,0,0
2024,2024 Upper Deck Marvel Guardians of the Galaxy Vol 3 - Vol. 3 Blue Speckle,20,0,0,0,0
2024,2024 Upper Deck Marvel Black Panther Wakanda Forever - Printing Plates Yellow,90,0,0,0,0
2017,2017 Upper Deck Marvel Guardians of the Galaxy Vol. 2 - Galactic Garb Autograph Memorabilia,5,0,0,0,0
2025,2025 Kakawow Phantom Marvel Rivals - S1 Season Limited Gold,22,0,0,0,0
2019,2019-20 Upper Deck Marvel Annual - Variant Cover,2,0,0,0,0
2025,2025 Kakawow Aura Marvel - Script Art Single Orange,18,0,0,0,0
2022,2022 Fleer Ultra Marvel Avengers - Medallions Black Opal,47,0,0,0,0
2026,Superfractor 1/98,1,0,0,0,0
2023,2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Comic Covers Printing Plates Cyan,18,0,0,0,0
2024,2024 Upper Deck Marvel Masterpieces Nahuel Grego - Canvas Gallery Green,10,0,0,0,0
2026,The One And Only Superfractors,5,0,0,0,0
2024,2024 Upper Deck Marvel Studios Series 2: Cinematic - HoloGrFX Orange,29,0,0,0,0
2023,2023 Upper Deck Marvel Doctor Strange in the Multiverse of Madness - Yellow,75,0,0,0,0
2022,2022 Upper Deck Spider-Man: Into the Spider-Verse - Spider-Sigs Torso Printing Plates Black,1,0,0,0,0
2025,2025 Topps Finest X-Men '97 - Remember It,1,0,0,0,0
2026,Superfractor 1/143,1,0,0,0,0
2026,Superfractor 1/67,1,0,0,0,0
2021,2021 Upper Deck Marvel Black Diamond - Gemography Auto Diamond,1,0,0,0,0
2024,2024 Upper Deck Marvel Guardians of the Galaxy Vol 3 - Stop Motion Red,10,0,0,0,0
2023,2023 Upper Deck Marvel The Falcon and The Winter Soldier - Printing Plates Magenta,90,0,0,0,0
2010,2010 Rittenhouse Marvel Heroes and Villains - Sketch Cards,1,0,0,0,0
2024,2024 Upper Deck Marvel Unbound - Printing Plate Cyan,52,0,0,0,0
2023,2023 Fleer Throwbacks '89 Marvel Edition - Yellow,30,0,0,0,0
2023,2023 Upper Deck Marvel Eternals - Immortals and Mortals Autographs Gold,10,0,0,0,0
2015,2015 Upper Deck Marvel Vibranium - When Worlds Collide Printing Plates Cyan,20,0,0,0,0
2021,2021 Upper Deck Marvel Black Diamond - Exquisite Collection Orange,49,0,0,0,0
2025,2025 Topps Chrome Marvel Studios - The Snap Variations Gold Refractor,100,0,0,0,0
2024,2024 Upper Deck Marvel Black Panther Wakanda Forever - Impressive Tech Purple,15,0,0,0,0
2018,2018-19 Upper Deck Marvel Annual - Top 10 Story Arcs Printing Plates Cyan,10,0,0,0,0
2025,2025 Kakawow Aura Marvel - Marvel Iconic Debut Gold,15,0,0,0,0
2026,Superfractor 1/173,1,0,0,0,0
2024,2024 Upper Deck Marvel Unbound Year 4 - Printing Plates Cyan,52,0,0,0,0
2022,2022 Upper Deck Allure Marvel Studios - Movie Posters In Lights,19,0,0,0,0
2021,2021 SkyBox Metal Universe Marvel Spider-Man - Skyscraper Shadow Box,29,0,0,0,0
2023,2023 Upper Deck Marvel Shang-Chi and the Legend of the Ten Rings - Ten Rings Soldiers,15,0,0,0,0
2017,2017 Upper Deck Marvel Thor Ragnarok - 2017 Upper Deck Marvel Thor Ragnarok,1,0,0,0,0
2018,2018 Upper Deck Marvel Masterpieces - Orange Foil,1,0,0,0,0
2016,2016 Upper Deck Marvel Gems - Diamond Mine Double,10,0,0,0,0
2023,2023 Upper Deck Marvel Platinum - Golden Treasures,180,0,0,0,0
2024,2024 Fleer Ultra Matriarchs of Marvel - Orange Foil,100,0,0,0,0
2013,2013 Rittenhouse Marvel Greatest Battles - 2013 Rittenhouse Marvel Greatest Battles,37,0,0,0,0
2017,2017 Upper Deck Marvel Spider-Man Homecoming - Webbed Threads Dual Memorabilia,2,0,0,0,0
2024,2024 Upper Deck Marvel Studios Series 1 - 1995 Collectors Choice SE Retros Silver Script,30,0,0,0,0
2023,2023 Finding Unicorn Marvel Infinity Saga Origin - Movie Poster 3D Lenticulars,19,0,0,0,0
2018,2018 Upper Deck Marvel Masterpieces - Red Foil,2,0,0,0,0
2018,2018-19 Upper Deck Marvel Annual - Top 10 Villains Printing Plates Black,10,0,0,0,0
2022,2022 Upper Deck Allure Marvel Studios - Pink High Series Achievements,50,0,0,0,0
2007,2007 SkyBox Marvel Masterpieces - Promos,6,0,0,0,0
2024,2024 Upper Deck Marvel Black Panther Wakanda Forever - Noble Funerals Red,10,0,0,0,0
2024,2024 Upper Deck Marvel Allegiance Secret Wars - New Suits Gold,5,0,0,0,0
2026,Decades Posters,7,0,0,0,0
2021,2021-22 Upper Deck Marvel Annual - Battle Booklet Sketches Gilgamesh vs. Hulk,1,0,0,0,0
2023,2023 Finding Unicorn Marvel Infinity Saga Origin - Gold,100,0,0,0,0
2019,2019 Flair Marvel - Lucky 8's Jade Gold,29,0,0,0,0
2023,2023 Upper Deck Marvel Eternals - Eternals vs Deviants,20,0,0,0,0
2023,2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Story of Hope Summers Pprinting Plates Cyan,9,0,0,0,0
2025,2025 Topps Chrome Marvel Studios - Captain America: Brave New World Red Refractor,25,0,0,0,0
2016,2016 Upper Deck Marvel Doctor Strange - Sketch Artists,1,0,0,0,0
2026,Superfractor 1/24,1,0,0,0,0
2019,2019-20 Upper Deck Marvel Annual - Future Watch Heroes Printing Plates Cyan,5,0,0,0,0
2019,2019 Upper Deck Marvel Premier - Gold,3,0,0,0,0
2025,2025 Topps Chrome Marvel Studios - Thor Refractor,100,0,0,0,0
2025,2025 Topps Chrome Marvel - Galactic Legends Refractor,10,0,0,0,0
2024,2024 Upper Deck Marvel Black Panther Wakanda Forever - Fearless Warriors Red,20,0,0,0,0
2018,2018 Upper Deck Marvel's The Defenders - The Heroes Daredevil,15,0,0,0,0
2019,2019 Upper Deck Marvel Premier - Sketch Booklets,1,0,0,0,0
2026,Rock Stars,8,0,0,0,0
2023,2023 Upper Deck Marvel The Falcon and The Winter Soldier - Who Will Wield the Shield? Printing Plates Magenta,4,0,0,0,0
2014,2014 Upper Deck Marvel Premier - Red Spectrum,9,0,0,0,0
2017,2017 Upper Deck Marvel Thor Ragnarok - Stars of Sakaar Autographs,4,0,0,0,0
2024,2024 Fleer Ultra Matriarchs of Marvel - Printing Plates Magenta,100,0,0,0,0
2024,2024 Fleer Throwbacks '59-63 Marvel Edition - 1963 Fleer Green,30,0,0,0,0
2023,2023 Upper Deck Marvel Wandavision - Printing Plates Black,98,0,0,0,0
2025,2025 Topps Mint Marvel - Chrome Black,86,0,0,0,0
2024,2024 Upper Deck Marvel Guardians of the Galaxy Vol 3 - Guardian Graphs Triples,3,0,0,0,0
2024,2024 Topps Chrome Sapphire Edition Marvel - Marvel Character Autographs Red Sapphire,8,0,0,0,0
2025,Infinity Gauntlet - Autograph,6,0,0,0,0
2024,2024 SkyBox Metal Universe Marvel Avengers - Retro Spectrum Achievements,50,0,0,0,0
2026,It's Clobberin' Time - Red,20,0,0,0,0
2018,2018-19 Upper Deck Marvel Annual - Top 10 Heroes Printing Plates Magenta,10,0,0,0,0
2017,2017 Upper Deck Marvel Guardians of the Galaxy Vol. 2 - Galactic Garb Dual Memorabilia,15,0,0,0,0
2024,2024 Finding Unicorn Marvel Comics Universe Evolution - Gold,100,0,0,0,0
2023,2023 Upper Deck Marvel Anime Vol. 2 - Capsule Cards Cosmic Level Event,5,0,0,0,0
2024,2024 Upper Deck Marvel Beginnings Volume 2 Series 2 - Holograms,100,0,0,0,0
1995,1995 Metal Marvel - Promos,1,0,0,0,0
2024,2024 Upper Deck Marvel Unbound - Rainbow Foil,26,0,0,0,0
2022,2022 Fleer Ultra Marvel Avengers - Earth's Mightiest Spin-Offs Burgundy Foil,11,0,0,0,0
2018,2018 Upper Deck Marvel Masterpieces - Printing Plates Magenta,90,0,0,0,0
2018,2018 Upper Deck Marvel Ant-Man and the Wasp - Printing Plates Magenta,100,0,0,0,0
2025,2025 Kakawow Phantom Marvel Rivals - Hero Lore White,10,0,0,0,0
2022,2022 Fleer Ultra Marvel Avengers - 1st Appearances Gold Spectrum Foil,14,0,0,0,0
2018,2018 Upper Deck Marvel Avengers Infinity War - Infinity Stones Precious Stone Relics Mind Stone,5,0,0,0,0
2023,2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - A Cosmic Journey Printing Plates Cyan,18,0,0,0,0
2023,2023 Upper Deck Marvel Doctor Strange in the Multiverse of Madness - Ensemble Earth 838,25,0,0,0,0
2009,2009 Rittenhouse X-Men Archives - Multiple-Case Purchase Incentive Sketches,1,0,0,0,0
2021,2021-22 Upper Deck Marvel Annual - Battle Booklet Sketches Spider-Man vs. Kingpin,1,0,0,0,0
2023,2023 Fleer Ultra Marvel Wolverine - Top Secret Minis,94,0,0,0,0
2026,Superfractor 1/90,1,0,0,0,0
2014,2014 Rittenhouse Marvel: Dangerous Divas 2 - Art by Milo Marara,9,0,0,0,1
2026,Refractor,100,0,0,0,0
2026,Astonishing - Red,10,0,0,0,0
2015,2015 Fleer Retro Marvel - 1995 Flair Prints Case-Toppers Printing Plate Magenta,1,0,0,0,0
2020,2020 Upper Deck Marvel Anime - Mechanized Artist Auto,10,0,0,0,0
2023,2023 Upper Deck Marvel Doctor Strange in the Multiverse of Madness - Magenta,75,0,0,0,0
2023,2023 Upper Deck Marvel Shang-Chi and the Legend of the Ten Rings - Comic Cover Patches,3,0,0,0,0
2018,2018 Upper Deck Marvel Black Panther - Sketch Cards,1,0,0,0,0
2018,2018-19 Upper Deck Marvel Annual - Top 10 Fights Printing Plates Magenta,10,0,0,0,0
2023,2023 Finding Unicorn Marvel Infinity Saga Origin - Ink-Wash,14,0,0,0,0
2022,2022 Fleer Ultra Marvel Avengers - Artist Spotlight Gold Spectrum Foil,10,0,0,0,0
2023,2023-24 Upper Deck Marvel Annual - Variant Cover Printing Plates Cyan,100,0,0,0,0
2017,2017 Upper Deck Marvel Thor Ragnarok - Mini Comics Actor Autographs,1,0,0,0,0
2023,2023-24 Upper Deck Marvel Annual - Purple Diamond,98,0,0,0,0
2023,2023 Upper Deck Marvel Loki Season 1 - TVA Profiles Printing Plates Yellow,15,0,0,0,0
2017,2017 Fleer Ultra Marvel Spider-Man - Manufactured Webbing,28,0,0,0,0
2026,Superfractor 1/2,1,0,0,0,0
2015,2015 Upper Deck Marvel Ant-Man - Bite Sized Team-Ups,6,0,0,0,0
2026,Superfractor 1/81,1,0,0,0,0
2022,2022 Fleer Ultra Marvel Avengers - Comic Clippings,114,0,0,0,0
2026,Superfractor 1/130,1,0,0,0,0
2010,2010 Upper Deck Iron Man 2 - Armored Embossed,1,0,0,0,0
2021,2021 SkyBox Metal Universe Marvel X-Men - Planet Metal Platinum,36,0,0,0,0
2018,2018 Upper Deck Marvel's The Defenders - Headers,4,0,0,0,0
2014,2014 Upper Deck Marvel Premier - Printing Plates Magenta,60,0,0,0,0
2016,2016 Upper Deck Marvel Annual - Printing Plate Yellow,100,0,0,0,0
2026,SDCC EXCLUSIVE,3,0,0,0,0
2025,2025 Topps Chrome Marvel - 50 Years of Nightcrawler Red Wave Refractor,5,0,0,0,0
2023,2023 Upper Deck Marvel Thor Love and Thunder - Omnipotence City Gold,18,0,0,0,0
2012,2012 Upper Deck Marvel Beginnings S3 - Printing Plates Cyan,100,0,0,0,0
2025,2025 Topps Chrome Marvel - 35 Years of Ghost Rider Red Wave Refractor,5,0,0,0,0
2018,2018 Upper Deck Marvel Masterpieces - What If Autograph,12,0,0,0,0
2026,Adversaries - Black,20,0,0,0,0
2012,2012 Upper Deck Marvel Beginnings S3 - Breakthrough Issues,45,0,0,0,0
2025,2025 Topps Chrome Marvel - X-Men Giant Size 50th Anniversary Orange,10,0,0,0,0
2022,2022 SkyBox Marvel Masterpieces - Preserved In Amber Red,97,0,0,0,0
2017,2017 Upper Deck Marvel Spider-Man Homecoming - Booklet Dual Autographs,6,0,0,0,0
2024,2024 Topps Chrome Marvel - Avengers Infinity SuperFractor,1,0,0,0,0
2021,2021 Upper Deck Marvel Black Diamond - Red,99,0,0,0,0
2024,2024 Upper Deck Marvel Studios Series 2: Cinematic - Exclusives,87,0,0,0,0
2025,2025 Kakawow Phantom Marvel Rivals - Rivals Refractor Red,37,0,0,0,0
2022,2022 Fleer Ultra Marvel Avengers - Earth's Mightiest Spin-Offs Printing Plates Cyan,10,0,0,0,0
2018,2018 Upper Deck Marvel Ant-Man and the Wasp - Ghost,12,0,0,0,0
2024,2024 Upper Deck Marvel Studios Series 2: Cinematic - Dazzlers Pink,29,0,0,0,0
2024,2024 Upper Deck Marvel Allegiance Secret Wars - Spectromatic Green,20,0,0,0,0
2010,2010 Rittenhouse 70 Years of Marvel Comics - Promos,1,0,0,0,0
2024,2024 Topps Chrome Marvel - Gold Wave Refractor,100,0,0,0,0
2026,Superfractor 1/180,1,0,0,0,0
2025,2025 Topps Chrome Marvel Studios - Autographs Black Refractor,1,0,0,0,0
2022,2022 Upper Deck Marvel Thor: Love and Thunder Weekly - SP Variants,8,0,0,0,0
2023,2023 Upper Deck Marvel Loki Season 1 - TVA Profiles Printing Plates Black,15,0,0,0,0
2026,Superfractor 1/110,1,0,0,0,0
2019,2019 Upper Deck Marvel Agents of S.H.I.E.L.D. Compendium - The Plot Thickens Printing Plates Black,10,0,0,0,0
