Category,SetNumber/ID,Year,Name,MatchedWith,Similarity
EXACT_MATCH,CSV#3518,2024,"2024 Topps Chrome Marvel - Daredevil 60th Anniversary Orange Refractor","marvel 2024 topps chrome daredevil 60th anniversary Orange Refractor (ID:1978)",100%
EXACT_MATCH,CSV#3519,2024,"2024 Topps Chrome Marvel - Daredevil 60th Anniversary Red Refractor","marvel 2024 topps chrome daredevil 60th anniversary Red Refractor (ID:1979)",100%
EXACT_MATCH,CSV#3520,2024,"2024 Topps Chrome Marvel - Daredevil 60th Anniversary SuperFractor","marvel 2024 topps chrome daredevil 60th anniversary Superfractor (ID:1980)",100%
EXACT_MATCH,CSV#3522,2024,"2024 Topps Chrome Marvel - Gold Refractor","marvel 2024 topps chrome Gold Refractor (ID:1993)",100%
EXACT_MATCH,CSV#3525,2024,"2024 Topps Chrome Marvel - Green Refractor","marvel 2024 topps chrome Green Refractor (ID:1997)",100%
EXACT_MATCH,CSV#3526,2024,"2024 Topps Chrome Marvel - Human Torch Refractor","marvel 2024 topps chrome Human Torch Refractor (ID:1999)",100%
EXACT_MATCH,CSV#3529,2024,"2024 Topps Chrome Marvel - Indestructible SuperFractor","marvel 2024 topps chrome indestructible Superfractor (ID:2009)",100%
EXACT_MATCH,CSV#3531,2024,"2024 Topps Chrome Marvel - Mask Off Red Refractor","marvel 2024 topps chrome mask off Red Refractor (ID:2012)",100%
EXACT_MATCH,CSV#3532,2024,"2024 Topps Chrome Marvel - Mask Off SuperFractor","marvel 2024 topps chrome mask off Superfractor (ID:2013)",100%
EXACT_MATCH,CSV#3533,2024,"2024 Topps Chrome Marvel - Orange Refractor","marvel 2024 topps chrome Orange Refractor (ID:2014)",100%
EXACT_MATCH,CSV#3534,2024,"2024 Topps Chrome Marvel - Purple Refractor","marvel 2024 topps chrome Purple Refractor (ID:2021)",100%
EXACT_MATCH,CSV#3535,2024,"2024 Topps Chrome Marvel - Red Refractor","marvel 2024 topps chrome Red Refractor (ID:2023)",100%
EXACT_MATCH,CSV#3537,2024,"2024 Topps Chrome Marvel - Refractor","marvel 2024 topps chrome Refractor (ID:2026)",100%
EXACT_MATCH,CSV#3538,2024,"2024 Topps Chrome Marvel - Spider-man Gold","marvel 2024 topps chrome spider man gold (ID:2034)",100%
EXACT_MATCH,CSV#3540,2024,"2024 Topps Chrome Marvel - Spider-man Gold Gold Refractor","marvel 2024 topps chrome spider man gold Gold Refractor (ID:2036)",100%
EXACT_MATCH,CSV#3541,2024,"2024 Topps Chrome Marvel - Spider-man Gold Orange Refractor","marvel 2024 topps chrome spider man gold Orange Refractor (ID:2037)",100%
EXACT_MATCH,CSV#3542,2024,"2024 Topps Chrome Marvel - Spider-man Gold Red Refractor","marvel 2024 topps chrome spider man gold Red Refractor (ID:2038)",100%
EXACT_MATCH,CSV#3543,2024,"2024 Topps Chrome Marvel - Spider-man Gold SuperFractor","marvel 2024 topps chrome spider man gold Superfractor (ID:2039)",100%
EXACT_MATCH,CSV#3545,2024,"2024 Topps Chrome Marvel - SuperFractor","marvel 2024 topps chrome Superfractor (ID:2041)",100%
EXACT_MATCH,CSV#3550,2024,"2024 Topps Chrome Marvel - Topps Patrimony Red Refractor","marvel 2024 topps chrome patrimony Red Refractor (ID:2019)",100%
EXACT_MATCH,CSV#3551,2024,"2024 Topps Chrome Marvel - Topps Patrimony SuperFractor","marvel 2024 topps chrome patrimony Superfractor (ID:2020)",100%
EXACT_MATCH,CSV#3626,2024,"2024 Upper Deck Marvel Avengers","marvel 2024 upper deck avengers (ID:2047)",100%
EXACT_MATCH,CSV#3628,2024,"2024 Upper Deck Marvel Avengers - Battle Time","marvel 2024 upper deck avengers battle time (ID:2048)",100%
EXACT_MATCH,CSV#3633,2024,"2024 Upper Deck Marvel Avengers - Blue","marvel 2024 upper deck avengers Blue (ID:2049)",100%
EXACT_MATCH,CSV#3635,2024,"2024 Upper Deck Marvel Avengers - Copper","marvel 2024 upper deck avengers Copper (ID:2050)",100%
EXACT_MATCH,CSV#3636,2024,"2024 Upper Deck Marvel Avengers - Gold","marvel 2024 upper deck avengers Gold (ID:2051)",100%
EXACT_MATCH,CSV#3637,2024,"2024 Upper Deck Marvel Avengers - Green","marvel 2024 upper deck avengers Green (ID:2052)",100%
EXACT_MATCH,CSV#3639,2024,"2024 Upper Deck Marvel Avengers - Purple","marvel 2024 upper deck avengers Purple (ID:2053)",100%
EXACT_MATCH,CSV#3640,2024,"2024 Upper Deck Marvel Avengers - Red","marvel 2024 upper deck avengers Red (ID:2054)",100%
EXACT_MATCH,CSV#3913,2024,"2024 Upper Deck Marvel Spider-Man","marvel 2024 upper deck spider man (ID:2055)",100%
EXACT_MATCH,CSV#3914,2024,"2024 Upper Deck Marvel Spider-Man - Alternate Universe","marvel 2024 upper deck spider man alternate universe (ID:2056)",100%
EXACT_MATCH,CSV#3915,2024,"2024 Upper Deck Marvel Spider-Man - Battle Time","marvel 2024 upper deck spider man battle time (ID:2057)",100%
EXACT_MATCH,CSV#3916,2024,"2024 Upper Deck Marvel Spider-Man - Battle Time Blue","marvel 2024 upper deck spider man battle time Blue (ID:2058)",100%
EXACT_MATCH,CSV#3917,2024,"2024 Upper Deck Marvel Spider-Man - Battle Time Copper","marvel 2024 upper deck spider man battle time Copper (ID:2059)",100%
EXACT_MATCH,CSV#3918,2024,"2024 Upper Deck Marvel Spider-Man - Battle Time Gold","marvel 2024 upper deck spider man battle time Gold (ID:2060)",100%
EXACT_MATCH,CSV#3919,2024,"2024 Upper Deck Marvel Spider-Man - Battle Time Green","marvel 2024 upper deck spider man battle time Green (ID:2061)",100%
EXACT_MATCH,CSV#3920,2024,"2024 Upper Deck Marvel Spider-Man - Battle Time Purple","marvel 2024 upper deck spider man battle time Purple (ID:2062)",100%
EXACT_MATCH,CSV#3921,2024,"2024 Upper Deck Marvel Spider-Man - Battle Time Red","marvel 2024 upper deck spider man battle time Red (ID:2063)",100%
EXACT_MATCH,CSV#3922,2024,"2024 Upper Deck Marvel Spider-Man - Blue","marvel 2024 upper deck spider man Blue (ID:2064)",100%
EXACT_MATCH,CSV#3924,2024,"2024 Upper Deck Marvel Spider-Man - Copper","marvel 2024 upper deck spider man Copper (ID:2066)",100%
EXACT_MATCH,CSV#3925,2024,"2024 Upper Deck Marvel Spider-Man - Gold","marvel 2024 upper deck spider man Gold (ID:2067)",100%
EXACT_MATCH,CSV#3926,2024,"2024 Upper Deck Marvel Spider-Man - Green","marvel 2024 upper deck spider man Green (ID:2068)",100%
EXACT_MATCH,CSV#3929,2024,"2024 Upper Deck Marvel Spider-Man - Purple","marvel 2024 upper deck spider man Purple (ID:2070)",100%
EXACT_MATCH,CSV#3930,2024,"2024 Upper Deck Marvel Spider-Man - Red","marvel 2024 upper deck spider man Red (ID:2071)",100%
EXACT_MATCH,CSV#3932,2024,"2024 Upper Deck Marvel Spider-Man Renditions","marvel 2024 upper deck spider man renditions (ID:2072)",100%
EXACT_MATCH,CSV#3933,2024,"2024 Upper Deck Marvel Spider-Man Renditions - Artist Autographs","marvel 2024 upper deck spider man renditions Artist Autographs (ID:2073)",100%
EXACT_MATCH,CSV#3934,2024,"2024 Upper Deck Marvel Spider-Man Renditions - Canvas Cover Variant","marvel 2024 upper deck spider man renditions Canvas Cover Variant (ID:2075)",100%
EXACT_MATCH,CSV#3941,2024,"2024 Upper Deck Marvel Spider-Man Renditions - Metal","marvel 2024 upper deck spider man renditions Metal (ID:2081)",100%
EXACT_MATCH,CSV#3942,2024,"2024 Upper Deck Marvel Spider-Man Renditions - Plexiglass","marvel 2024 upper deck spider man renditions Plexiglass (ID:2084)",100%
EXACT_MATCH,CSV#3951,2024,"2024 Upper Deck Marvel Spider-Man Renditions - Symbiote Black","marvel 2024 upper deck spider man renditions Symbiote Black (ID:2087)",100%
EXACT_MATCH,CSV#4060,2024,"2024 Upper Deck Women of Marvel","marvel 2024 upper deck women of marvel (ID:2113)",100%
EXACT_MATCH,CSV#4061,2024,"2024 Upper Deck Women of Marvel - Alternate Universe","Marvel 2024 Upper Deck Women of Marvel Alternate Universe (ID:2203)",100%
EXACT_MATCH,CSV#4062,2024,"2024 Upper Deck Women of Marvel - Battle Time","Marvel 2024 Upper Deck Women of Marvel Battle Time (ID:2205)",100%
EXACT_MATCH,CSV#4070,2024,"2024 Upper Deck Women of Marvel - Foil Lt Fx Blue","marvel 2024 upper deck women of marvel Blue Foil Lt FX (ID:2114)",100%
EXACT_MATCH,CSV#4071,2024,"2024 Upper Deck Women of Marvel - Foil Lt Fx Copper","marvel 2024 upper deck women of marvel Copper Foil Lt FX (ID:2115)",100%
EXACT_MATCH,CSV#4072,2024,"2024 Upper Deck Women of Marvel - Foil Lt Fx Gold","marvel 2024 upper deck women of marvel Gold Foil Lt FX (ID:2116)",100%
EXACT_MATCH,CSV#4073,2024,"2024 Upper Deck Women of Marvel - Foil Lt Fx Green","marvel 2024 upper deck women of marvel Green Foil Lt FX (ID:2117)",100%
EXACT_MATCH,CSV#4074,2024,"2024 Upper Deck Women of Marvel - Foil Lt Fx Purple","marvel 2024 upper deck women of marvel Purple Foil Lt FX (ID:2118)",100%
EXACT_MATCH,CSV#4075,2024,"2024 Upper Deck Women of Marvel - Foil Lt Fx Red","marvel 2024 upper deck women of marvel Red Foil Lt FX (ID:2119)",100%
EXACT_MATCH,CSV#4077,2024,"2024 Upper Deck Women of Marvel - Monumental Covers","Marvel 2024 Upper Deck Women of Marvel Monumental Covers (ID:2202)",100%
EXACT_MATCH,CSV#4083,2025,"2025 Kakawow Aura Marvel","2025 Kakawow Aura Marvel (ID:2242)",100%
EXACT_MATCH,CSV#4268,2025,"2025 Topps Chrome Marvel","Marvel 2025 Topps Chrome (ID:2206)",100%
EXACT_MATCH,CSV#4271,2025,"2025 Topps Chrome Marvel - 35 Years of Ghost Rider Shadowbox","Marvel 2025 Topps Chrome 35 Years of Ghost Rider Shadowbox (ID:2222)",100%
EXACT_MATCH,CSV#4275,2025,"2025 Topps Chrome Marvel - 50 Years of Nightcrawler Shadowbox","Marvel 2025 Topps Chrome 50 Years of Nightcrawler Shadowbox (ID:2220)",100%
EXACT_MATCH,CSV#4299,2025,"2025 Topps Chrome Marvel - Future Stars","Marvel 2025 Topps Chrome Future Stars (ID:2208)",100%
EXACT_MATCH,CSV#4305,2025,"2025 Topps Chrome Marvel - Galactic Legends","Marvel 2025 Topps Chrome Galactic Legends (ID:2209)",100%
EXACT_MATCH,CSV#4313,2025,"2025 Topps Chrome Marvel - Golden Anniversaries","Marvel 2025 Topps Chrome Golden Anniversaries (ID:2224)",100%
EXACT_MATCH,CSV#4364,2025,"2025 Topps Chrome Marvel - Topps Patrimony","Marvel 2025 Topps Chrome Patrimony (ID:2216)",100%
EXACT_MATCH,CSV#4368,2025,"2025 Topps Chrome Marvel - X-Men Giant Size 50th Anniversary","Marvel 2025 Topps Chrome X-Men Giant Size 50th Anniversary (ID:2213)",100%
EXACT_MATCH,CSV#4382,2025,"2025 Topps Chrome Marvel Studios","Marvel 2025 Topps Chrome Studios (ID:2228)",100%
EXACT_MATCH,CSV#4411,2025,"2025 Topps Chrome Marvel Studios - Daredevil Born Again","Marvel 2025 Topps Chrome Studios Daredevil Born Again (ID:2233)",100%
EXACT_MATCH,CSV#4460,2025,"2025 Topps Chrome Marvel Studios - Thunderbolts","Marvel 2025 Topps Chrome Studios Thunderbolts (ID:2230)",100%
EXACT_MATCH,CSV#4462,2025,"2025 Topps Chrome Marvel Studios - Thunderbolts Content Capture","Marvel 2025 Topps Chrome Studios Thunderbolts Content Capture (ID:2236)",100%
EXACT_MATCH,CSV#4661,2023,"2023 Upper Deck Marvel What If…? - Black Diamond Red Foil","marvel 2023 upper deck what if black diamond Red Foil (ID:1822)",100%
EXACT_MATCH,CSV#4668,2023,"2023 Upper Deck Marvel What If…? - Flagship High Gloss","marvel 2023 upper deck what if High Gloss Flagship (ID:1833)",100%
EXACT_MATCH,CSV#4673,2023,"2023 Upper Deck Marvel What If…? - Frozen in Time","marvel 2023 upper deck what if frozen in time (ID:1828)",100%
EXACT_MATCH,CSV#4674,2023,"2023 Upper Deck Marvel What If…? - Frozen in Time Cosmic","marvel 2023 upper deck what if frozen in time Cosmic (ID:1829)",100%
EXACT_MATCH,CSV#4675,2023,"2023 Upper Deck Marvel What If…? - Frozen in Time Cosmic Black Hole","marvel 2023 upper deck what if frozen in time Cosmic Black Hole (ID:1830)",100%
EXACT_MATCH,CSV#4676,2023,"2023 Upper Deck Marvel What If…? - Infinity Ultron Metal","marvel 2023 upper deck what if infinity ultron metal (ID:1835)",100%
CLOSE_MATCH,CSV#1,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel","Marvel 2020 Upper Deck Ages Decades 1990s (ID:2185)",57%
CLOSE_MATCH,CSV#18,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Printing Plates Black","marvel 2020 upper deck annual Printing Plate (ID:1403)",50%
CLOSE_MATCH,CSV#23,2020,"2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Captain Marvel Sketch Artists","Marvel 2020 Upper Deck Ages Sketch Card (ID:2186)",56%
CLOSE_MATCH,CSV#31,1992,"1992 SkyBox Marvel Masterpieces - Lost Marvel Bonus Cards","marvel 1992 masterpieces lost marvel Autograph (ID:1147)",57%
CLOSE_MATCH,CSV#34,1994,"1994 Flair Marvel Annual - Flair Marvel Universe PowerBlast","marvel 1994 universe powerblast Silver (ID:1192)",67%
CLOSE_MATCH,CSV#35,1994,"1994 Flair Marvel Annual - Flair Marvel Universe Prints","marvel 1994 universe Gold Power Blast (ID:1189)",50%
CLOSE_MATCH,CSV#37,1996,"1996 Fleer/SkyBox Marvel Vision - Marvel Vision Tattoos","marvel 1996 fleer vision Tattoos (ID:1247)",83%
CLOSE_MATCH,CSV#38,1998,"1998 Marvel Creators Collection - Marvel Gold","marvel 1998 fleer creators collection (ID:1266)",80%
CLOSE_MATCH,CSV#39,2008,"2008 Upper Deck Marvel Masterpieces Set 2 - Marvel Heroines","marvel 2008 masterpieces Fleer Marvel Heroines (ID:1295)",50%
CLOSE_MATCH,CSV#40,2008,"2008 Upper Deck Marvel Masterpieces Set 3 - Marvel Knights","marvel 2008 masterpieces Bronze Marvel Knights (ID:1291)",50%
CLOSE_MATCH,CSV#48,2012,"2012 Rittenhouse Legends of Marvel: Ms. Marvel","marvel 2012 greatest heroes rittenhouse archives (ID:1304)",50%
CLOSE_MATCH,CSV#50,2013,"2013 Fleer Retro Marvel - 1990 Marvel Universe Design","marvel 2013 fleer retro (ID:1306)",57%
CLOSE_MATCH,CSV#65,2015,"2015 Fleer Retro Marvel - 1990 Impel Marvel Universe","marvel 2015 fleer retro 1992 Impel X-Men (ID:1314)",63%
CLOSE_MATCH,CSV#70,2015,"2015 Fleer Retro Marvel - 1993 Skybox Marvel Universe","marvel 2015 fleer retro (ID:1313)",57%
CLOSE_MATCH,CSV#75,2015,"2015 Fleer Retro Marvel - 1994 Marvel Flair Power Blast","marvel 2015 fleer retro 1994 Flair (ID:1315)",75%
CLOSE_MATCH,CSV#77,2015,"2015 Fleer Retro Marvel - 1995 Flair Marvel Metal Blaster Precious Metal Gems Blue","marvel 2015 fleer retro metal Blue (ID:1319)",55%
CLOSE_MATCH,CSV#79,2015,"2015 Fleer Retro Marvel - 1995 Flair Marvel Metal Blaster Precious Metal Gems Green","marvel 2015 fleer retro metal Green (ID:1320)",55%
CLOSE_MATCH,CSV#80,2015,"2015 Fleer Retro Marvel - 1995 Flair Marvel Metal Blaster Precious Metal Gems Red","marvel 2015 fleer retro metal Red (ID:1321)",55%
CLOSE_MATCH,CSV#84,2016,"2016 Upper Deck Marvel Masterpieces - 1992 Marvel Masterpieces Autograph Buybacks","marvel 2016 masterpieces Silver Autograph (ID:1343)",50%
CLOSE_MATCH,CSV#85,2017,"2017 Fleer Ultra Marvel Spider-Man - Marvel Metal","marvel 2017 spider man metals (ID:1354)",57%
CLOSE_MATCH,CSV#86,2017,"2017 Fleer Ultra Marvel Spider-Man - Marvel Metal Achievement","marvel 2017 spider man metals Achievement (ID:1355)",63%
CLOSE_MATCH,CSV#87,2017,"2017 Fleer Ultra Marvel Spider-Man - Marvel Metal Patterned Foil","marvel 2017 spider man metals Patterned (ID:1359)",56%
CLOSE_MATCH,CSV#88,2017,"2017 Fleer Ultra Marvel Spider-Man - Marvel Metal Precious Metal Gems Blue","marvel 2017 spider man metals Blue (ID:1356)",50%
CLOSE_MATCH,CSV#89,2017,"2017 Fleer Ultra Marvel Spider-Man - Marvel Metal Precious Metal Gems Bronze","marvel 2017 spider man metals Bronze (ID:1357)",50%
CLOSE_MATCH,CSV#91,2017,"2017 Fleer Ultra Marvel Spider-Man - Marvel Metal Precious Metal Gems Green","marvel 2017 spider man metals Green (ID:1358)",50%
CLOSE_MATCH,CSV#92,2017,"2017 Fleer Ultra Marvel Spider-Man - Marvel Metal Precious Metal Gems Purple","marvel 2017 spider man metals Purple (ID:1361)",50%
CLOSE_MATCH,CSV#93,2017,"2017 Fleer Ultra Marvel Spider-Man - Marvel Metal Precious Metal Gems Red","marvel 2017 spider man metals Red (ID:1362)",50%
CLOSE_MATCH,CSV#94,2017,"2017 Fleer Ultra Marvel Spider-Man - Marvel Metal Printing Plate Black","marvel 2017 spider man metals Printing Plate (ID:1360)",60%
CLOSE_MATCH,CSV#132,2021,"2021 SkyBox Metal Universe Marvel X-Men - 1995 Marvel Metal Buybacks","marvel 2021 x men metal universe Black (ID:1427)",67%
CLOSE_MATCH,CSV#133,2021,"2021-22 Upper Deck Marvel Annual - 2020-21 Marvel Annual Update Sketches","marvel 2021 upper deck annual Gold Linearity (ID:1412)",50%
CLOSE_MATCH,CSV#135,2022,"2022 Fleer Ultra Marvel Avengers - Marvel Value Stamps Relics","marvel 2022 ultra avengers value stamp relics (ID:1585)",75%
CLOSE_MATCH,CSV#136,2022,"2022 Upper Deck Marvel Beginnings Volume 2, Series 1 - Series 1,2011 Marvel Beginnings Buybacks","marvel 2022 beginnings vol 2 series 1 Blue (ID:1472)",55%
CLOSE_MATCH,CSV#138,2023,"2023 Upper Deck Marvel The Marvels Weekly","marvel 2023 upper deck what if Marvel Universe (ID:1838)",57%
CLOSE_MATCH,CSV#139,2023,"2023 Upper Deck Marvel The Marvels Weekly - Achievements","marvel 2023 upper deck allegiance infinity trilogy the disappeared (ID:1716)",56%
CLOSE_MATCH,CSV#146,2024,"2024 Topps Chrome Marvel - Authentic Marvel Comic Book Artist Autographs Black Wave Refractor","marvel 2024 topps chrome authentic marvel comic book artist autograph Black Wave (ID:1941)",83%
CLOSE_MATCH,CSV#147,2024,"2024 Topps Chrome Marvel - Authentic Marvel Comic Book Artist Autographs Gold Wave Refractor","marvel 2024 topps chrome authentic marvel comic book artist autograph Gold Wave (ID:1943)",83%
CLOSE_MATCH,CSV#148,2024,"2024 Topps Chrome Marvel - Authentic Marvel Comic Book Artist Autographs Green Gamma RayWave Refractor","marvel 2024 topps chrome authentic marvel comic book artist autograph Green Gamma Ray Wave (ID:1944)",77%
CLOSE_MATCH,CSV#149,2024,"2024 Topps Chrome Marvel - Authentic Marvel Comic Book Artist Autographs Human Torch Refractor","marvel 2024 topps chrome authentic marvel comic book artist autograph Human Torch Refractor (ID:1945)",92%
CLOSE_MATCH,CSV#150,2024,"2024 Topps Chrome Marvel - Authentic Marvel Comic Book Artist Autographs Orange Refractor","marvel 2024 topps chrome authentic marvel comic book artist autograph Orange Refractor (ID:1946)",91%
CLOSE_MATCH,CSV#151,2024,"2024 Topps Chrome Marvel - Authentic Marvel Comic Book Artist Autographs Purple Refractor","marvel 2024 topps chrome authentic marvel comic book artist autograph Purple Refractor (ID:1949)",91%
CLOSE_MATCH,CSV#152,2024,"2024 Topps Chrome Marvel - Authentic Marvel Comic Book Artist Autographs Red Refractor","marvel 2024 topps chrome authentic marvel comic book artist autograph Red Refractor (ID:1951)",91%
CLOSE_MATCH,CSV#153,2024,"2024 Topps Chrome Marvel - Authentic Marvel Comic Book Artist Autographs SuperFractor","marvel 2024 topps chrome authentic marvel comic book artist autograph Superfractor (ID:1954)",90%
CLOSE_MATCH,CSV#155,2024,"2024 Topps Chrome Marvel - Marvel 90s Black Wave Refractor","marvel 2024 topps chrome 90s Black Wave (ID:1934)",88%
CLOSE_MATCH,CSV#160,2024,"2024 Topps Chrome Marvel - Marvel Character Autographs Black Wave Refractor","marvel 2024 topps chrome character autograph Black Wave (ID:1964)",78%
CLOSE_MATCH,CSV#161,2024,"2024 Topps Chrome Marvel - Marvel Character Autographs Gold Wave Refractor","marvel 2024 topps chrome character autograph Gold Wave (ID:1965)",78%
CLOSE_MATCH,CSV#162,2024,"2024 Topps Chrome Marvel - Marvel Character Autographs Green Gamma RayWave Refractor","marvel 2024 topps chrome character autograph Green Gamma Ray Wave (ID:1966)",70%
CLOSE_MATCH,CSV#163,2024,"2024 Topps Chrome Marvel - Marvel Character Autographs Human Torch Refractor","marvel 2024 topps chrome character autograph Human Torch Refractor (ID:1967)",89%
CLOSE_MATCH,CSV#164,2024,"2024 Topps Chrome Marvel - Marvel Character Autographs Orange Refractor","marvel 2024 topps chrome character autograph Orange Refractor (ID:1968)",88%
CLOSE_MATCH,CSV#165,2024,"2024 Topps Chrome Marvel - Marvel Character Autographs Purple Refractor","marvel 2024 topps chrome character autograph Purple Refractor (ID:1970)",88%
CLOSE_MATCH,CSV#166,2024,"2024 Topps Chrome Marvel - Marvel Character Autographs Red Refractor","marvel 2024 topps chrome character autograph Red Refractor (ID:1971)",88%
CLOSE_MATCH,CSV#167,2024,"2024 Topps Chrome Marvel - Marvel Character Autographs SuperFractor","marvel 2024 topps chrome character autograph Superfractor (ID:1974)",86%
CLOSE_MATCH,CSV#175,2024,"2024 Topps Chrome Marvel - Marvel Giant-Size 50th Anniversary Oversized Box Topper","marvel 2024 topps chrome giant size chrome 50th anniversary Gold Refractor (ID:1989)",73%
CLOSE_MATCH,CSV#176,2024,"2024 Topps Chrome Marvel - Marvel Giant-Size 50th Anniversary Oversized Box Topper Black Wave Refractor","marvel 2024 topps chrome giant size 50th anniversary Black Wave (ID:1982)",71%
CLOSE_MATCH,CSV#178,2024,"2024 Topps Chrome Marvel - Marvel Giant-Size 50th Anniversary Oversized Box Topper Orange Refractor","marvel 2024 topps chrome giant size 50th anniversary Orange Refractor (ID:1984)",77%
CLOSE_MATCH,CSV#179,2024,"2024 Topps Chrome Marvel - Marvel Giant-Size 50th Anniversary Oversized Box Topper Red Refractor","marvel 2024 topps chrome giant size 50th anniversary Red Refractor (ID:1985)",77%
CLOSE_MATCH,CSV#180,2024,"2024 Topps Chrome Marvel - Marvel Giant-Size 50th Anniversary Oversized Box Topper SuperFractor","marvel 2024 topps chrome giant size 50th anniversary Superfractor (ID:1986)",75%
CLOSE_MATCH,CSV#181,2024,"2024 Topps Chrome Marvel - Marvel Giant-Sized 50th Anniversary","marvel 2024 topps chrome giant size 50th anniversary (ID:1981)",88%
CLOSE_MATCH,CSV#188,2024,"2024 Topps Chrome Marvel - Marvel Icons Black Wave Refractor","marvel 2024 topps chrome icons Black Wave (ID:2001)",88%
